mem num,reason for leaving
190106,Other
189986,Other
189950,Other
189924,Other
189790,Other
189776,Other
189762,Other
189684,Other
189654,Other
189580,Other
189220,Other
189216,Other
189014,Other
188996,Other
188968,Other
188942,Other
188864,Other
188818,Other
188628,Other
188618,Other
188586,Other
188582,Other
188246,Other
188242,Other
188156,Other
187876,Other
187766,Other
187762,Other
187558,Other
187508,Other
187506,Other
187446,Other
187382,Other
187326,Other
187226,Other
187198,Other
187190,Other
187100,Other
187090,Other
187004,Other
187000,Other
186984,Other
186980,Other
186932,Other
150846,Other
150786,Other
150764,Other
150752,Other
150746,Other
150742,Other
150734,Other
150698,Other
150694,Other
150690,Other
150684,Other
150678,Other
150652,Other
150566,Other
150538,Other
150536,Other
150528,Other
150516,Other
150466,Other
150434,Other
150424,Other
150414,Other
150360,Other
150332,Other
150314,Other
150302,Other
150290,Other
150288,Other
150284,Other
150274,Other
150262,Other
150234,Other
150200,Other
150190,Other
150174,Other
150164,Other
150140,Other
150114,Other
150106,Other
150064,Other
149986,Other
149984,Other
149954,Other
149938,Other
149896,Other
149890,Other
149868,Other
149852,Other
149850,Other
149848,Other
149846,Other
149816,Other
149800,Other
149770,Other
149736,Other
149734,Other
149722,Other
149712,Other
149706,Other
149698,Other
149666,Other
149628,Other
149608,Other
149582,Other
149554,Other
149524,Other
149504,Other
149482,Other
149416,Other
149378,Other
149358,Other
149336,Other
149300,Other
149294,Other
149284,Other
149236,Other
149222,Other
149208,Other
149204,Other
149170,Other
149146,Other
149142,Other
149140,Other
149116,Other
149072,Other
149060,Other
149058,Other
149056,Other
149046,Other
149018,Other
148968,Other
148944,Other
148920,Other
148910,Other
148836,Other
148834,Other
148810,Other
148804,Other
148776,Other
148744,Other
148726,Other
148698,Other
148606,Other
148566,Other
148536,Other
148472,Other
148454,Other
148420,Other
148358,Other
148322,Other
148308,Other
148306,Other
148274,Other
148268,Other
144852,Other
148244,Other
148240,Other
148234,Other
148224,Other
148188,Other
148186,Other
148152,Other
148060,Other
148050,Other
148020,Other
148012,Other
147966,Other
147922,Other
147872,Other
147794,Other
147790,Other
147778,Other
147770,Other
147744,Other
147730,Other
147698,Other
147692,Other
147628,Other
147598,Other
147584,Other
147582,Other
147580,Other
147578,Other
147540,Other
147518,Other
147472,Other
147460,Other
147456,Other
147440,Other
147420,Other
147378,Other
147372,Other
147352,Other
147326,Other
147318,Other
147300,Other
147274,Other
147262,Other
147252,Other
147248,Other
147224,Other
147218,Other
147130,Other
147128,Other
147080,Other
147056,Other
147052,Other
147008,Other
147000,Other
146952,Other
146940,Other
146932,Other
146930,Other
146924,Other
146852,Other
146850,Other
146834,Other
146806,Other
146804,Other
146784,Other
146778,Other
146736,Other
146734,Other
146730,Other
146712,Other
146700,Other
146658,Other
146656,Other
146644,Other
146606,Other
146590,Other
146584,Other
146574,Other
146556,Other
146530,Other
146512,Other
146510,Other
146506,Other
146504,Other
146490,Other
146400,Other
146394,Other
146342,Other
146318,Other
146308,Other
146296,Other
146294,Other
146280,Other
146274,Other
146270,Other
146268,Other
146264,Other
146262,Other
146252,Other
146214,Other
146126,Other
146118,Other
146112,Other
146106,Other
146084,Other
145986,Other
145984,Other
145970,Other
145968,Other
145942,Other
145930,Other
145928,Other
145884,Other
145822,Other
145812,Other
145794,Other
145792,Other
145756,Other
145750,Other
145716,Other
145704,Other
145702,Other
145676,Other
145674,Other
145620,Other
145612,Other
145598,Other
145504,Other
145486,Other
145464,Other
145442,Other
145440,Other
145436,Other
145434,Other
145420,Other
145406,Other
145404,Other
145378,Other
145364,Other
145356,Other
145342,Other
145340,Other
145322,Other
145296,Other
145278,Other
145250,Other
145242,Other
145236,Other
145220,Other
145188,Other
145174,Other
145132,Other
145128,Other
145122,Other
145110,Other
145088,Other
145080,Other
145072,Other
145058,Other
145030,Other
145010,Other
145008,Other
145006,Other
145000,Other
144974,Other
144960,Other
144944,Other
144920,Other
144906,Other
144862,Other
144842,Other
144838,Other
144822,Other
144812,Other
144810,Other
144798,Other
144776,Other
144750,Other
144710,Other
144706,Other
144704,Other
144702,Other
144700,Other
144672,Other
144670,Other
144664,Other
144646,Other
144640,Other
144614,Other
144574,Other
144566,Other
144556,Other
144534,Other
144532,Other
144506,Other
144498,Other
144486,Other
144442,Other
144432,Other
144428,Other
144422,Other
144418,Other
144386,Other
144360,Other
144356,Other
144350,Other
144322,Other
144316,Other
144306,Other
144250,Other
144236,Other
144192,Other
144188,Other
144176,Other
144164,Other
144160,Other
144146,Other
144130,Other
144108,Other
144094,Other
144082,Other
144072,Other
144060,Other
144056,Other
144048,Other
144046,Other
144042,Other
144004,Other
143998,Other
143996,Other
143958,Other
143950,Other
143942,Other
143926,Other
143920,Other
143888,Other
143876,Other
143870,Other
143848,Other
143744,Other
143734,Other
143694,Other
143648,Other
143640,Other
143626,Other
143594,Other
143568,Other
143520,Other
143498,Other
143488,Other
143486,Other
143440,Other
143430,Other
143404,Other
143398,Other
143392,Other
143360,Other
143328,Other
143326,Other
143322,Other
143308,Other
143260,Other
143256,Other
143250,Other
143246,Other
143240,Other
143232,Other
143230,Other
143212,Other
143210,Other
143192,Other
143148,Other
143140,Other
143138,Other
143136,Other
143116,Other
143082,Other
143034,Other
142990,Other
142980,Other
142978,Other
142976,Other
142974,Other
142944,Other
142928,Other
142898,Other
142838,Other
142794,Other
142734,Other
142640,Other
142636,Other
142622,Other
142620,Other
142542,Other
142534,Other
142508,Other
130934,Other
123074,Other
142380,Other
142378,Other
142354,Other
142350,Other
142310,Other
142262,Other
142246,Other
142240,Other
142230,Other
142198,Other
142196,Other
142182,Other
142116,Other
142102,Other
142098,Other
141990,Other
141864,Other
141960,Other
141932,Other
141924,Other
141918,Other
141852,Other
141850,Other
141848,Other
141846,Other
141844,Other
141824,Other
141814,Other
141804,Other
141802,Other
141776,Other
141770,Other
141752,Other
141740,Other
141738,Other
141724,Other
141688,Other
141676,Other
141666,Other
141622,Other
141600,Other
141530,Other
141476,Other
141462,Other
141432,Other
141422,Other
141412,Other
141380,Other
141374,Other
141352,Other
141350,Other
141336,Other
141330,Other
141326,Other
141324,Other
141322,Other
141286,Other
141284,Other
141280,Other
141270,Other
141208,Other
141202,Other
141198,Other
141160,Other
141078,Other
141062,Other
141034,Other
141032,Other
141030,Other
141020,Other
141010,Other
141008,Other
141006,Other
140994,Other
140988,Other
140978,Other
140974,Other
140970,Other
140954,Other
140942,Other
140912,Other
140884,Other
140876,Other
140850,Other
140844,Other
140842,Other
140832,Other
140830,Other
140814,Other
140790,Other
140782,Other
140758,Other
140734,Other
140730,Other
140716,Other
140696,Other
140678,Other
140666,Other
140654,Other
139576,Other
139568,Other
139550,Other
139548,Other
139546,Other
139530,Other
139526,Other
139506,Other
139504,Other
139464,Other
139458,Other
139430,Other
139428,Other
139422,Other
139418,Other
139414,Other
139410,Other
139404,Other
139376,Other
139346,Other
139336,Other
139314,Other
139310,Other
139274,Other
139272,Other
139268,Other
139240,Other
139238,Other
139218,Other
139186,Other
139182,Other
139156,Other
139132,Other
139112,Other
139104,Other
139090,Other
139042,Other
139016,Other
139014,Other
139008,Other
138998,Other
138990,Other
138988,Other
138984,Other
138976,Other
138974,Other
138962,Other
138952,Other
138946,Other
138944,Other
138916,Other
138904,Other
138898,Other
138880,Other
138872,Other
138842,Other
138836,Other
138818,Other
138816,Other
138810,Other
138808,Other
138778,Other
138774,Other
138752,Other
138742,Other
138724,Other
138680,Other
138662,Other
138614,Other
138580,Other
138572,Other
138558,Other
138554,Other
166706,Other
166674,Other
166628,Other
166510,Other
166472,Other
166410,Other
166368,Other
166348,Other
166310,Other
166298,Other
166266,Other
166260,Other
166240,Other
166224,Other
166184,Other
166172,Other
166170,Other
166158,Other
166144,Other
166064,Other
165964,Other
165946,Other
165912,Other
165882,Other
165880,Other
165874,Other
165872,Other
165864,Other
165850,Other
165836,Other
165778,Other
165748,Other
165708,Other
165700,Other
165666,Other
165652,Other
165638,Other
165612,Other
165548,Other
165506,Other
165214,Other
165180,Other
165048,Other
164940,Other
164894,Other
164892,Other
164870,Other
164838,Other
164836,Other
164826,Other
164810,Other
164778,Other
164062,Other
164004,Other
163998,Other
163924,Other
163898,Other
163888,Other
163876,Other
163576,Other
163492,Other
163472,Other
163444,Other
163428,Other
163402,Other
163362,Other
163336,Other
163306,Other
163290,Other
163266,Other
163178,Other
163176,Other
163092,Other
163058,Other
163014,Other
162998,Other
162958,Other
162902,Other
162856,Other
162812,Other
162806,Other
162788,Other
162762,Other
162744,Other
162640,Other
162636,Other
162634,Other
162616,Other
162582,Other
162576,Other
162578,Other
162550,Other
162522,Other
162524,Other
162506,Other
162438,Other
162418,Other
162404,Other
162392,Other
162390,Other
162372,Other
162350,Other
162314,Other
162290,Other
162282,Other
162264,Other
162224,Other
162214,Other
162160,Other
162156,Other
162134,Other
162112,Other
162066,Other
162038,Other
162014,Other
162012,Other
162006,Other
161970,Other
161940,Other
161898,Other
161892,Other
161888,Other
161874,Other
161806,Other
161720,Other
161646,Other
161512,Other
161494,Other
161472,Other
161452,Other
161422,Other
161404,Other
161320,Other
161316,Other
161290,Other
161282,Other
161248,Other
161214,Other
161206,Other
161170,Other
161150,Other
161134,Other
161124,Other
161112,Other
161110,Other
161024,Other
161020,Other
160980,Other
160884,Other
160880,Other
160876,Other
160872,Other
160826,Other
160824,Other
160820,Other
160814,Other
160780,Other
160712,Other
160710,Other
160706,Other
160680,Other
160672,Other
160656,Other
160532,Other
160482,Other
160462,Other
160458,Other
160422,Other
160380,Other
160338,Other
160320,Other
160318,Other
160306,Other
160258,Other
160222,Other
160220,Other
160210,Other
160110,Other
160076,Other
160074,Other
160068,Other
160062,Other
160040,Other
160036,Other
160006,Other
159962,Other
159922,Other
159884,Other
159844,Other
159754,Other
159740,Other
159732,Other
159728,Other
159702,Other
159686,Other
159650,Other
159530,Other
159512,Other
159510,Other
159478,Other
159426,Other
159380,Other
159376,Other
159368,Other
159266,Other
159262,Other
159260,Other
159258,Other
159238,Other
159218,Other
159170,Other
159174,Other
159148,Other
159132,Other
159074,Other
159048,Other
159024,Other
159016,Other
159008,Other
159000,Other
158960,Other
158958,Other
158946,Other
158938,Other
158934,Other
158930,Other
158914,Other
158906,Other
158858,Other
158850,Other
158828,Other
158822,Other
158792,Other
158758,Other
158754,Other
158750,Other
158698,Other
158660,Other
158626,Other
158620,Other
158604,Other
158594,Other
